,tanggal,nama_kecamatan,positif
1259,2020-03-29,KRAMAT JATI,11.0
1260,2020-03-30,KRAMAT JATI,12.0
1261,2020-03-31,KRAMAT JATI,15.0
1262,2020-04-01,KRAMAT JATI,15.0
1263,2020-04-02,KRAMAT JATI,15.0
1264,2020-04-03,KRAMAT JATI,15.0
1265,2020-04-04,KRAMAT JATI,16.0
1266,2020-04-05,KRAMAT JATI,17.0
1267,2020-04-06,KRAMAT JATI,16.0
1268,2020-04-07,KRAMAT JATI,17.0
1269,2020-04-08,KRAMAT JATI,17.0
1270,2020-04-09,KRAMAT JATI,20.0
1271,2020-04-10,KRAMAT JATI,27.0
1272,2020-04-11,KRAMAT JATI,30.0
1273,2020-04-12,KRAMAT JATI,31.0
1274,2020-04-13,KRAMAT JATI,33.0
1275,2020-04-14,KRAMAT JATI,40.0
1276,2020-04-15,KRAMAT JATI,41.0
1277,2020-04-16,KRAMAT JATI,43.0
1278,2020-04-17,KRAMAT JATI,43.0
1279,2020-04-18,KRAMAT JATI,45.0
1280,2020-04-19,KRAMAT JATI,49.0
1281,2020-04-20,KRAMAT JATI,52.0
1282,2020-04-21,KRAMAT JATI,57.0
1283,2020-04-22,KRAMAT JATI,57.0
1284,2020-04-23,KRAMAT JATI,59.0
1285,2020-04-24,KRAMAT JATI,63.0
1286,2020-04-25,KRAMAT JATI,65.0
1287,2020-04-26,KRAMAT JATI,66.0
1288,2020-04-27,KRAMAT JATI,68.0
1289,2020-04-28,KRAMAT JATI,68.0
1290,2020-04-29,KRAMAT JATI,70.0
1291,2020-04-30,KRAMAT JATI,71.0
1292,2020-05-01,KRAMAT JATI,74.0
1293,2020-05-02,KRAMAT JATI,76.0
1294,2020-05-03,KRAMAT JATI,80.0
1295,2020-05-04,KRAMAT JATI,84.0
1296,2020-05-05,KRAMAT JATI,85.0
1297,2020-05-06,KRAMAT JATI,86.0
1298,2020-05-07,KRAMAT JATI,87.0
1299,2020-05-08,KRAMAT JATI,89.0
1300,2020-05-09,KRAMAT JATI,91.0
1301,2020-05-10,KRAMAT JATI,94.0
1302,2020-05-11,KRAMAT JATI,95.0
1303,2020-05-12,KRAMAT JATI,99.0
1304,2020-05-13,KRAMAT JATI,99.0
1305,2020-05-14,KRAMAT JATI,101.0
1306,2020-05-15,KRAMAT JATI,102.0
1307,2020-05-16,KRAMAT JATI,103.0
1308,2020-05-17,KRAMAT JATI,104.0
1309,2020-05-18,KRAMAT JATI,112.0
1310,2020-05-19,KRAMAT JATI,115.0
1311,2020-05-20,KRAMAT JATI,117.0
1312,2020-05-21,KRAMAT JATI,118.0
1313,2020-05-22,KRAMAT JATI,118.0
1314,2020-05-23,KRAMAT JATI,119.0
1315,2020-05-24,KRAMAT JATI,120.0
1316,2020-05-25,KRAMAT JATI,125.0
1317,2020-05-26,KRAMAT JATI,126.0
1318,2020-05-27,KRAMAT JATI,129.0
1319,2020-05-28,KRAMAT JATI,133.0
1320,2020-05-29,KRAMAT JATI,143.0
1321,2020-05-30,KRAMAT JATI,145.0
1322,2020-05-31,KRAMAT JATI,148.0
1323,2020-06-01,KRAMAT JATI,148.0
1324,2020-06-02,KRAMAT JATI,150.0
1325,2020-06-03,KRAMAT JATI,152.0
1326,2020-06-04,KRAMAT JATI,155.0
1327,2020-06-05,KRAMAT JATI,158.0
1328,2020-06-06,KRAMAT JATI,161.0
1329,2020-06-07,KRAMAT JATI,162.0
1330,2020-06-08,KRAMAT JATI,166.0
1331,2020-06-09,KRAMAT JATI,167.0
1332,2020-06-10,KRAMAT JATI,170.0
1333,2020-06-11,KRAMAT JATI,173.0
1334,2020-06-12,KRAMAT JATI,174.0
1335,2020-06-13,KRAMAT JATI,174.0
1336,2020-06-14,KRAMAT JATI,174.0
1337,2020-06-15,KRAMAT JATI,167.0
1338,2020-06-16,KRAMAT JATI,168.0
1339,2020-06-17,KRAMAT JATI,170.0
1340,2020-06-18,KRAMAT JATI,175.0
1341,2020-06-19,KRAMAT JATI,177.0
1342,2020-06-20,KRAMAT JATI,178.0
1343,2020-06-21,KRAMAT JATI,178.0
1344,2020-06-22,KRAMAT JATI,183.0
1345,2020-06-23,KRAMAT JATI,184.0
1346,2020-06-24,KRAMAT JATI,187.0
1347,2020-06-25,KRAMAT JATI,187.0
1348,2020-06-26,KRAMAT JATI,195.0
1349,2020-06-27,KRAMAT JATI,194.0
1350,2020-06-28,KRAMAT JATI,194.0
1351,2020-06-29,KRAMAT JATI,194.0
1352,2020-06-30,KRAMAT JATI,194.0
1353,2020-07-01,KRAMAT JATI,194.0
1354,2020-07-02,KRAMAT JATI,201.0
1355,2020-07-03,KRAMAT JATI,204.0
1356,2020-07-04,KRAMAT JATI,207.0
1357,2020-07-05,KRAMAT JATI,208.0
1358,2020-07-06,KRAMAT JATI,209.0
1359,2020-07-07,KRAMAT JATI,212.0
1360,2020-07-08,KRAMAT JATI,216.0
1361,2020-07-09,KRAMAT JATI,219.0
1362,2020-07-10,KRAMAT JATI,230.0
1363,2020-07-11,KRAMAT JATI,231.0
1364,2020-07-12,KRAMAT JATI,236.0
1365,2020-07-13,KRAMAT JATI,238.0
1366,2020-07-14,KRAMAT JATI,246.0
1367,2020-07-15,KRAMAT JATI,256.0
1368,2020-07-16,KRAMAT JATI,255.0
1369,2020-07-17,KRAMAT JATI,260.0
1370,2020-07-18,KRAMAT JATI,269.0
1371,2020-07-19,KRAMAT JATI,272.0
1372,2020-07-20,KRAMAT JATI,274.0
1373,2020-07-21,KRAMAT JATI,274.0
1374,2020-07-22,KRAMAT JATI,278.0
1375,2020-07-23,KRAMAT JATI,280.0
1376,2020-07-24,KRAMAT JATI,281.0
1377,2020-07-25,KRAMAT JATI,283.0
1378,2020-07-26,KRAMAT JATI,283.0
1379,2020-07-27,KRAMAT JATI,292.0
1380,2020-07-28,KRAMAT JATI,293.0
1381,2020-07-29,KRAMAT JATI,297.0
1382,2020-07-30,KRAMAT JATI,299.0
1383,2020-07-31,KRAMAT JATI,297.0
1384,2020-08-01,KRAMAT JATI,297.70514769617154
1385,2020-08-02,KRAMAT JATI,298.9280512757347
1386,2020-08-03,KRAMAT JATI,300.66803097166553
1387,2020-08-04,KRAMAT JATI,302.92440701693965
1388,2020-08-05,KRAMAT JATI,305.69649964453305
1389,2020-08-06,KRAMAT JATI,308.98362908742155
1390,2020-08-07,KRAMAT JATI,312.78511557858104
1391,2020-08-08,KRAMAT JATI,317.1002793509873
1392,2020-08-09,KRAMAT JATI,321.92844063761623
1393,2020-08-10,KRAMAT JATI,327.26891967144365
1394,2020-08-11,KRAMAT JATI,333.1210366854455
1395,2020-08-12,KRAMAT JATI,339.48411191259754
1396,2020-08-13,KRAMAT JATI,346.35746558587573
1397,2020-08-14,KRAMAT JATI,353.74041793825575
1398,2020-08-15,KRAMAT JATI,361.6322892027136
1399,2020-08-16,KRAMAT JATI,370.03239961222505
1400,2020-08-17,KRAMAT JATI,378.9400693997661
1401,2020-08-18,KRAMAT JATI,388.3546187983124
1402,2020-08-19,KRAMAT JATI,398.2753680408399
1403,2020-08-20,KRAMAT JATI,408.7016373603245
1404,2020-08-21,KRAMAT JATI,419.632746989742
1405,2020-08-22,KRAMAT JATI,431.06801716206814
1406,2020-08-23,KRAMAT JATI,443.00676811027904
1407,2020-08-24,KRAMAT JATI,455.4483200673504
1408,2020-08-25,KRAMAT JATI,468.39199326625794
1409,2020-08-26,KRAMAT JATI,481.8371079399778
1410,2020-08-27,KRAMAT JATI,495.7829843214857
1411,2020-08-28,KRAMAT JATI,510.22894264375736
1412,2020-08-29,KRAMAT JATI,525.1743031397687
1413,2020-08-30,KRAMAT JATI,540.6183860424958
1414,2020-08-31,KRAMAT JATI,556.5605115849143
1415,2020-09-01,KRAMAT JATI,573.0
1416,2020-09-02,KRAMAT JATI,595.0
1417,2020-09-03,KRAMAT JATI,624.0
1418,2020-09-04,KRAMAT JATI,637.0
1419,2020-09-05,KRAMAT JATI,662.0
1420,2020-09-06,KRAMAT JATI,684.0
1421,2020-09-07,KRAMAT JATI,699.0
1422,2020-09-08,KRAMAT JATI,678.0
1423,2020-09-09,KRAMAT JATI,688.0
1424,2020-09-10,KRAMAT JATI,724.0
1425,2020-09-11,KRAMAT JATI,763.0
1426,2020-09-12,KRAMAT JATI,777.0
1427,2020-09-13,KRAMAT JATI,823.0
1428,2020-09-14,KRAMAT JATI,805.0
1429,2020-09-15,KRAMAT JATI,825.0
1430,2020-09-16,KRAMAT JATI,838.0
1431,2020-09-17,KRAMAT JATI,859.0
1432,2020-09-18,KRAMAT JATI,875.0
1433,2020-09-19,KRAMAT JATI,904.0
1434,2020-09-20,KRAMAT JATI,938.0
1435,2020-09-21,KRAMAT JATI,953.0
1436,2020-09-22,KRAMAT JATI,958.0
1437,2020-09-23,KRAMAT JATI,991.0
1438,2020-09-24,KRAMAT JATI,1009.0
1439,2020-09-25,KRAMAT JATI,1033.0
1440,2020-09-26,KRAMAT JATI,1047.0
1441,2020-09-27,KRAMAT JATI,1079.0
1442,2020-09-28,KRAMAT JATI,1101.0
1443,2020-09-29,KRAMAT JATI,1134.0
1444,2020-09-30,KRAMAT JATI,1153.0
1445,2020-10-01,KRAMAT JATI,1181.0
1446,2020-10-02,KRAMAT JATI,1206.0
1447,2020-10-03,KRAMAT JATI,1234.0
1448,2020-10-04,KRAMAT JATI,1276.0
1449,2020-10-05,KRAMAT JATI,1295.0
1450,2020-10-06,KRAMAT JATI,1316.0
1451,2020-10-07,KRAMAT JATI,1347.0
1452,2020-10-08,KRAMAT JATI,1371.0
1453,2020-10-09,KRAMAT JATI,1410.0
1454,2020-10-10,KRAMAT JATI,1443.0
1455,2020-10-11,KRAMAT JATI,1469.0
1456,2020-10-12,KRAMAT JATI,1496.0
1457,2020-10-13,KRAMAT JATI,1511.0
1458,2020-10-14,KRAMAT JATI,1542.0
1459,2020-10-15,KRAMAT JATI,1557.0
1460,2020-10-16,KRAMAT JATI,1600.0
1461,2020-10-17,KRAMAT JATI,1635.0
1462,2020-10-18,KRAMAT JATI,1663.0
1463,2020-10-19,KRAMAT JATI,1694.0
1464,2020-10-20,KRAMAT JATI,1716.0
1465,2020-10-21,KRAMAT JATI,1739.0
1466,2020-10-22,KRAMAT JATI,1763.0
1467,2020-10-23,KRAMAT JATI,1776.0
1468,2020-10-24,KRAMAT JATI,1814.0
1469,2020-10-25,KRAMAT JATI,1846.0
1470,2020-10-26,KRAMAT JATI,1877.0
1471,2020-10-27,KRAMAT JATI,1919.0
1472,2020-10-28,KRAMAT JATI,1931.0
1473,2020-10-29,KRAMAT JATI,1940.0
1474,2020-10-30,KRAMAT JATI,1963.0
1475,2020-10-31,KRAMAT JATI,1977.0
1476,2020-11-01,KRAMAT JATI,1988.0
1477,2020-11-02,KRAMAT JATI,2043.0
1478,2020-11-03,KRAMAT JATI,2065.0
1479,2020-11-04,KRAMAT JATI,2087.0
1480,2020-11-05,KRAMAT JATI,2099.0
1481,2020-11-06,KRAMAT JATI,2117.0
1482,2020-11-07,KRAMAT JATI,2138.0
1483,2020-11-08,KRAMAT JATI,2150.0
1484,2020-11-09,KRAMAT JATI,2167.0
1485,2020-11-10,KRAMAT JATI,2196.0
1486,2020-11-11,KRAMAT JATI,2213.0
1487,2020-11-12,KRAMAT JATI,2221.0
1488,2020-11-13,KRAMAT JATI,2255.0
1489,2020-11-14,KRAMAT JATI,2269.0
1490,2020-11-15,KRAMAT JATI,2298.0
1491,2020-11-16,KRAMAT JATI,2313.0
1492,2020-11-17,KRAMAT JATI,2329.0
1493,2020-11-18,KRAMAT JATI,2365.0
1494,2020-11-19,KRAMAT JATI,2387.0
1495,2020-11-20,KRAMAT JATI,2419.0
1496,2020-11-21,KRAMAT JATI,2466.0
1497,2020-11-22,KRAMAT JATI,2500.0
1498,2020-11-23,KRAMAT JATI,2507.0
1499,2020-11-24,KRAMAT JATI,2544.0
1500,2020-11-25,KRAMAT JATI,2588.0
1501,2020-11-26,KRAMAT JATI,2618.0
1502,2020-11-27,KRAMAT JATI,2643.0
1503,2020-11-28,KRAMAT JATI,2683.0
1504,2020-11-29,KRAMAT JATI,2722.0
1505,2020-11-30,KRAMAT JATI,2738.0
1506,2020-03-25,MAKASAR,7.0
1507,2020-03-26,MAKASAR,7.0
1508,2020-03-27,MAKASAR,9.0
1509,2020-03-28,MAKASAR,9.0
1510,2020-03-29,MAKASAR,10.0
1511,2020-03-30,MAKASAR,10.0
1512,2020-03-31,MAKASAR,12.0
1513,2020-04-01,MAKASAR,12.0
1514,2020-04-02,MAKASAR,12.0
1515,2020-04-03,MAKASAR,13.0
1516,2020-04-04,MAKASAR,13.0
1517,2020-04-05,MAKASAR,16.0
1518,2020-04-06,MAKASAR,17.0
1519,2020-04-07,MAKASAR,18.0
1520,2020-04-08,MAKASAR,19.0
1521,2020-04-09,MAKASAR,21.0
1522,2020-04-10,MAKASAR,24.0
1523,2020-04-11,MAKASAR,24.0
1524,2020-04-12,MAKASAR,26.0
1525,2020-04-13,MAKASAR,28.0
1526,2020-04-14,MAKASAR,29.0
1527,2020-04-15,MAKASAR,27.0
1528,2020-04-16,MAKASAR,27.0
1529,2020-04-17,MAKASAR,27.0
1530,2020-04-18,MAKASAR,28.0
1531,2020-04-19,MAKASAR,28.0
1532,2020-04-20,MAKASAR,28.0
1533,2020-04-21,MAKASAR,31.0
1534,2020-04-22,MAKASAR,33.0
1535,2020-04-23,MAKASAR,34.0
1536,2020-04-24,MAKASAR,35.0
1537,2020-04-25,MAKASAR,40.0
1538,2020-04-26,MAKASAR,43.0
1539,2020-04-27,MAKASAR,44.0
1540,2020-04-28,MAKASAR,45.0
1541,2020-04-29,MAKASAR,47.0
1542,2020-04-30,MAKASAR,48.0
1543,2020-05-01,MAKASAR,49.0
1544,2020-05-02,MAKASAR,50.0
1545,2020-05-03,MAKASAR,51.0
1546,2020-05-04,MAKASAR,53.0
1547,2020-05-05,MAKASAR,53.0
1548,2020-05-06,MAKASAR,53.0
1549,2020-05-07,MAKASAR,53.0
1550,2020-05-08,MAKASAR,53.0
1551,2020-05-09,MAKASAR,53.0
1552,2020-05-10,MAKASAR,53.0
1553,2020-05-11,MAKASAR,55.0
1554,2020-05-12,MAKASAR,57.0
1555,2020-05-13,MAKASAR,57.0
1556,2020-05-14,MAKASAR,57.0
1557,2020-05-15,MAKASAR,59.0
1558,2020-05-16,MAKASAR,59.0
1559,2020-05-17,MAKASAR,60.0
1560,2020-05-18,MAKASAR,60.0
1561,2020-05-19,MAKASAR,61.0
1562,2020-05-20,MAKASAR,61.0
1563,2020-05-21,MAKASAR,62.0
1564,2020-05-22,MAKASAR,63.0
1565,2020-05-23,MAKASAR,64.0
1566,2020-05-24,MAKASAR,65.0
1567,2020-05-25,MAKASAR,65.0
1568,2020-05-26,MAKASAR,66.0
1569,2020-05-27,MAKASAR,68.0
1570,2020-05-28,MAKASAR,68.0
1571,2020-05-29,MAKASAR,68.0
1572,2020-05-30,MAKASAR,67.0
1573,2020-05-31,MAKASAR,68.0
1574,2020-06-01,MAKASAR,68.0
1575,2020-06-02,MAKASAR,68.0
1576,2020-06-03,MAKASAR,68.0
1577,2020-06-04,MAKASAR,68.0
1578,2020-06-05,MAKASAR,67.0
1579,2020-06-06,MAKASAR,68.0
1580,2020-06-07,MAKASAR,68.0
1581,2020-06-08,MAKASAR,68.0
1582,2020-06-09,MAKASAR,70.0
1583,2020-06-10,MAKASAR,73.0
1584,2020-06-11,MAKASAR,75.0
1585,2020-06-12,MAKASAR,75.0
1586,2020-06-13,MAKASAR,76.0
1587,2020-06-14,MAKASAR,76.0
1588,2020-06-15,MAKASAR,76.0
1589,2020-06-16,MAKASAR,77.0
1590,2020-06-17,MAKASAR,79.0
1591,2020-06-18,MAKASAR,81.0
1592,2020-06-19,MAKASAR,83.0
1593,2020-06-20,MAKASAR,83.0
1594,2020-06-21,MAKASAR,83.0
1595,2020-06-22,MAKASAR,88.0
1596,2020-06-23,MAKASAR,89.0
1597,2020-06-24,MAKASAR,89.0
1598,2020-06-25,MAKASAR,91.0
1599,2020-06-26,MAKASAR,95.0
1600,2020-06-27,MAKASAR,97.0
1601,2020-06-28,MAKASAR,98.0
1602,2020-06-29,MAKASAR,98.0
1603,2020-06-30,MAKASAR,98.0
1604,2020-07-01,MAKASAR,98.0
1605,2020-07-02,MAKASAR,101.0
1606,2020-07-03,MAKASAR,108.0
1607,2020-07-04,MAKASAR,113.0
1608,2020-07-05,MAKASAR,115.0
1609,2020-07-06,MAKASAR,115.0
1610,2020-07-07,MAKASAR,118.0
1611,2020-07-08,MAKASAR,119.0
1612,2020-07-09,MAKASAR,120.0
1613,2020-07-10,MAKASAR,116.0
1614,2020-07-11,MAKASAR,116.0
1615,2020-07-12,MAKASAR,117.0
1616,2020-07-13,MAKASAR,117.0
1617,2020-07-14,MAKASAR,125.0
1618,2020-07-15,MAKASAR,130.0
1619,2020-07-16,MAKASAR,134.0
1620,2020-07-17,MAKASAR,137.0
1621,2020-07-18,MAKASAR,138.0
1622,2020-07-19,MAKASAR,139.0
1623,2020-07-20,MAKASAR,150.0
1624,2020-07-21,MAKASAR,150.0
1625,2020-07-22,MAKASAR,156.0
1626,2020-07-23,MAKASAR,155.0
1627,2020-07-24,MAKASAR,155.0
1628,2020-07-25,MAKASAR,160.0
1629,2020-07-26,MAKASAR,160.0
1630,2020-07-27,MAKASAR,162.0
1631,2020-07-28,MAKASAR,183.0
1632,2020-07-29,MAKASAR,196.0
1633,2020-07-30,MAKASAR,198.0
1634,2020-07-31,MAKASAR,196.0
1635,2020-08-01,MAKASAR,202.1761802841116
1636,2020-08-02,MAKASAR,208.41116375430778
1637,2020-08-03,MAKASAR,214.70257054175994
1638,2020-08-04,MAKASAR,221.04802077763958
1639,2020-08-05,MAKASAR,227.44513459311818
1640,2020-08-06,MAKASAR,233.89153211936718
1641,2020-08-07,MAKASAR,240.38483348755807
1642,2020-08-08,MAKASAR,246.92265882886232
1643,2020-08-09,MAKASAR,253.50262827445144
1644,2020-08-10,MAKASAR,260.1223619554968
1645,2020-08-11,MAKASAR,266.77948000317
1646,2020-08-12,MAKASAR,273.4716025486424
1647,2020-08-13,MAKASAR,280.1963497230856
1648,2020-08-14,MAKASAR,286.9513416576709
1649,2020-08-15,MAKASAR,293.73419848356997
1650,2020-08-16,MAKASAR,300.54254033195406
1651,2020-08-17,MAKASAR,307.3739873339948
1652,2020-08-18,MAKASAR,314.22615962086365
1653,2020-08-19,MAKASAR,321.09667732373197
1654,2020-08-20,MAKASAR,327.9831605737715
1655,2020-08-21,MAKASAR,334.8832295021533
1656,2020-08-22,MAKASAR,341.79450424004926
1657,2020-08-23,MAKASAR,348.7146049186306
1658,2020-08-24,MAKASAR,355.6411516690688
1659,2020-08-25,MAKASAR,362.5717646225354
1660,2020-08-26,MAKASAR,369.5040639102018
1661,2020-08-27,MAKASAR,376.4356696632397
1662,2020-08-28,MAKASAR,383.3642020128202
1663,2020-08-29,MAKASAR,390.287281090115
1664,2020-08-30,MAKASAR,397.2025270262957
1665,2020-08-31,MAKASAR,404.10755995253356
1666,2020-09-01,MAKASAR,411.0
1667,2020-09-02,MAKASAR,418.0
1668,2020-09-03,MAKASAR,419.0
1669,2020-09-04,MAKASAR,428.0
1670,2020-09-05,MAKASAR,453.0
1671,2020-09-06,MAKASAR,470.0
1672,2020-09-07,MAKASAR,518.0
1673,2020-09-08,MAKASAR,509.0
1674,2020-09-09,MAKASAR,541.0
1675,2020-09-10,MAKASAR,571.0
1676,2020-09-11,MAKASAR,586.0
1677,2020-09-12,MAKASAR,604.0
1678,2020-09-13,MAKASAR,647.0
1679,2020-09-14,MAKASAR,654.0
1680,2020-09-15,MAKASAR,657.0
